Gene	score_pos	pval_pos	qval_pos	fdrGuides_pos	score_neg	pval_neg	qval_neg	fdrGuides_neg
CORO2B.NM_006091	1.57719756194597	0.189816661011216	0.939212109555952	1	-0.800519344824404	0.886146741684405	0.999999999998326	0
CORO6.NM_032854	0.667150888541057	0.585631409736215	0.939212109555952	0	0.0139050909434565	0.841889357069693	0.999999999998326	0
CORO7.NM_001201473	-2.44937012353324	0.944317214571714	0.951128908683088	0	0.72436011827246	0.558628155392981	0.999999999998326	0
CORT.NM_001302	1.44998293010021	0.23406718584669	0.939212109555952	1	0.202514369164367	0.780928851013954	0.999999999998326	0
COTL1.NM_021149	0.0619328040511278	0.827535304105485	0.939212109555952	0	0.185397890387832	0.786962821198572	0.999999999998326	0
COX10.NM_001303	1.47335653484576	0.225532980002708	0.939212109555952	1	-0.289515238078508	0.861420458583752	0.999999999998326	0
COX11.NM_004375	0.0700158679245799	0.825040233251294	0.939212109555952	0	0.355326601914928	0.722901541520779	0.999999999998326	0
COX14.NM_001257134	0.875986341604138	0.486066886366165	0.939212109555952	0	-2.25750180948691	0.939091511479069	0.999999999998326	0
COX15.NM_078470	0.132130031308682	0.805109533177366	0.939212109555952	0	0.465455624092564	0.676877414323037	0.999999999998326	0
COX16.NM_001204090	1.3397773260297	0.276614822345875	0.939212109555952	1	0.459455555475498	0.679465065510059	0.999999999998326	0
COX17.NM_005694	-0.955363183944773	0.892977275316938	0.939212109555952	0	0.18579674049956	0.786823329568065	0.999999999998326	0
COX18.NM_173827	0.0614882461575646	0.8276718681457	0.939212109555952	0	0.291726758474	0.7479335254594	0.999999999998326	0
COX19.NM_001031617	1.59889780972258	0.182817450653233	0.939212109555952	1	0.0307237730933622	0.836954610605213	0.999999999998326	0
COX4I1.NM_001861	0.731817792308667	0.555085087502851	0.939212109555952	0	0.0297422191212102	0.837245328954494	0.999999999998326	0
COX4I2.NM_032609	0.894355556727805	0.477259623573471	0.939212109555952	0	0.0138670213124407	0.841900414649429	0.999999999998326	0
COX5A.NM_004255	-0.646340535343384	0.879042404581786	0.939212109555952	0	0.125698757014781	0.807235023972101	0.999999999998326	0
COX5B.NM_001862	1.03670067172004	0.409710185147528	0.939212109555952	0	0.0424233625113283	0.833463436987722	0.999999999998326	0
COX6A1.NM_004373	0.289134864586827	0.748927753401716	0.939212109555952	0	0.47329165654132	0.673485051321061	0.999999999998326	0
COX6A2.NM_005205	-0.895966624244902	0.890392950014821	0.939212109555952	0	0.203003401417794	0.780755023576088	0.999999999998326	0
COX6B1.NM_001863	-0.406741638370171	0.867392996484155	0.939212109555952	0	0.283273142665714	0.751168584898873	0.999999999998326	0
COX6B2.NM_144613	0.803102339205217	0.521036768034786	0.939212109555952	0	-4.12953642649294	0.976439424551046	0.999999999998326	0
COX6C.NM_004374	1.5447175467473	0.200595847358753	0.939212109555952	1	-1.0396037929011	0.896566752032655	0.999999999998326	0
COX7A1.NM_001864	0.111963053919978	0.811726909861309	0.939212109555952	0	-0.575711820291182	0.875685845997269	0.999999999998326	0
COX7A2.NM_001865	1.4552158676374	0.232141132315759	0.939212109555952	0	-2.74636395091712	0.951701053641731	0.999999999998326	0
COX7A2L.NM_004718	0.132200127470024	0.805086288651218	0.939212109555952	0	-0.679770454304424	0.880608692192392	0.999999999998326	0
COX7B.NM_001866	2.43119447190388	0.028323078552049	0.67301453636939	1	-4.73942413291073	0.983327763319326	0.999999999998326	0
COX7B2.NM_130902	1.45812971920738	0.231072485074664	0.939212109555952	1	0.0640252221025368	0.826891606137772	0.999999999998326	0
COX7C.NM_001867	0.582842348607321	0.624664449976591	0.939212109555952	0	-0.166476624118953	0.854957428273506	0.999999999998326	0
COX8A.NM_004074	0.520362062101906	0.652812838241497	0.939212109555952	0	-0.14381748686342	0.853745405193054	0.999999999998326	0
COX8C.NM_182971	0.747619077924151	0.547563838629858	0.939212109555952	0	-0.830338705607316	0.887485736322281	0.999999999998326	0
CP.NM_000096	-0.676727368471664	0.880466709794169	0.939212109555952	0	0.131608315436351	0.805282485946177	0.999999999998326	0
CPA1.NM_001868	1.52367699836828	0.20777076116078	0.939212109555952	0	-7.83471714600923	0.99782874266775	0.999999999998326	0
CPA2.NM_001869	0.440658084105877	0.687515092413547	0.939212109555952	0	-2.26585519816151	0.93932673792368	0.999999999998326	0
CPA3.NM_001870	1.57099546316756	0.191846977484752	0.939212109555952	1	0.269853539572763	0.756258306597723	0.999999999998326	0
CPA4.NM_016352	0.17322435910841	0.79119464631968	0.939212109555952	0	0.291661721870539	0.747958498314969	0.999999999998326	0
CPA5.NM_001127442	0.89684998741925	0.47606440973813	0.939212109555952	0	-3.27687510900165	0.962926431547614	0.999999999998326	0
CPA6.NM_020361	0.465429688712906	0.676888618038314	0.939212109555952	0	0.25554716676973	0.761621858135024	0.999999999998326	0
CPAMD8.NM_015692	1.26426626569143	0.307806037973482	0.939212109555952	1	0.256886582004206	0.761122460637988	0.999999999998326	0
CPB1.NM_001871	0.393321894233804	0.707387999220936	0.939212109555952	0	0.152542850893426	0.798269404194786	0.999999999998326	0
CPB2.NM_001872	0.634416395496301	0.600910652734979	0.939212109555952	0	-1.84261157265961	0.926486925720723	0.999999999998326	0
CPD.NM_001199775	1.07952552738539	0.389810140727384	0.939212109555952	0	0.0906124948938659	0.818579570639395	0.999999999998326	0
CPD.NM_001304	0.606142769793417	0.613985320187515	0.939212109555952	0	-3.11677419591929	0.959789110666624	0.999999999998326	0
CPE.NM_001873	1.19417546275277	0.338064475494334	0.939212109555952	0	-0.014866398687427	0.846718658691214	0.999999999998326	0
CPEB1.NM_001079533	2.08133401632439	0.0687576379959711	0.851265371780813	1	-2.91466491263763	0.955524244459427	0.999999999998326	0
CPEB1.NM_001288819	0.47297868073914	0.673620822164743	0.939212109555952	0	-1.32264497815009	0.907986007528344	0.999999999998326	0
CPEB1.NM_030594	-0.456398967289648	0.86986871449175	0.939212109555952	0	0.0887593764495367	0.81916689061839	0.999999999998326	0
CPEB2.NM_001177384	3.53777962115396	0.000603155344902088	0.0759140994144231	1	-3.30738063905163	0.963500907575156	0.999999999998326	0
CPEB3.NM_001178137	1.76052669368127	0.135853786099547	0.939212109555952	1	-1.98900999838819	0.931144648387299	0.999999999998326	0
CPEB3.NM_014912	-1.57035108927301	0.917189542178591	0.939298361536171	0	0.305398113230754	0.742655132735991	0.999999999998326	0
CPEB4.NM_030627	0.722156517253837	0.559674180374232	0.939212109555952	0	-3.71331460269469	0.970475092984893	0.999999999998326	0
CPED1.NM_001105533	2.22838038392577	0.048254190090876	0.801960582969257	1	-2.71875666366647	0.951049524364214	0.999999999998326	0
CPED1.NM_024913	1.42838935460165	0.242107851601981	0.939212109555952	1	-5.99761224396934	0.992288717464025	0.999999999998326	0
CPLX1.NM_006651	1.45205839353123	0.233302226305568	0.939212109555952	1	-6.18510661854578	0.993171693241138	0.999999999998326	0
CPLX2.NM_001008220	0.673275029060039	0.582757690908366	0.939212109555952	0	-3.46196695218574	0.966301100127479	0.999999999998326	0
CPLX2.NM_006650	-1.11108281627244	0.899543258060938	0.939212109555952	0	0.216080721088813	0.776077346855488	0.999999999998326	0
CPLX3.NM_001030005	1.70008201698652	0.152347624142549	0.939212109555952	1	-0.263388962064479	0.860064763051047	0.999999999998326	0
CPLX4.NM_181654	0.807303082669984	0.519023061600997	0.939212109555952	0	-4.15113656673568	0.976719049568005	0.999999999998326	0
CPM.NM_001874	0.124604207205072	0.807595349488485	0.939212109555952	0	0.276794263382642	0.753632902821625	0.999999999998326	0
CPM.NM_198320	4.97353267678161	3.43922991934839e-07	0.000268841044971409	2	-8.62627012484228	0.998806671913051	0.999999999998326	0
CPN1.NM_001308	2.28086667495808	0.04224849945315	0.78107072278469	1	-2.73477564452948	0.951428420526713	0.999999999998326	0
CPN2.NM_001080513	0.830694087399822	0.507802689264061	0.939212109555952	0	-4.27141265281922	0.978225491154378	0.999999999998326	0
CPNE1.NM_003915	0.143770153966238	0.801226492116636	0.939212109555952	0	-0.304828036873305	0.862210868645071	0.999999999998326	0
CPNE3.NM_003909	0.661411813546409	0.58832028747005	0.939212109555952	0	0.309541381864229	0.741044184827863	0.999999999998326	0
CPNE4.NM_001289112	0.123733887510024	0.807881564374791	0.939212109555952	0	0.368235597506128	0.717676133848794	0.999999999998326	0
CPNE4.NM_130808	0.882592503189877	0.482898503451326	0.939212109555952	0	0.0996078854253207	0.815711669370682	0.999999999998326	0
CPNE4.NM_153429	2.15763625488749	0.0574083042285272	0.829882190132699	1	-5.23224766535299	0.987558732388655	0.999999999998326	0
CPNE5.NM_020939	1.5503955028308	0.198685433734953	0.939212109555952	1	-6.48294386757395	0.994391401993319	0.999999999998326	0
CPNE6.NM_001280558	0.360763959759186	0.720706340915115	0.939212109555952	0	0.0149725203011198	0.84157910839673	0.999999999998326	0
CPNE6.NM_006032	-1.65375081560843	0.920127030822802	0.939823971075929	0	0.541396631893642	0.643421207130622	0.999999999998326	0
CPNE7.NM_153636	-0.868565308168587	0.889185741341651	0.939212109555952	0	0.38969373144857	0.708886668897502	0.999999999998326	0
CPNE8.NM_153634	-0.46027459677221	0.870060583464845	0.939212109555952	0	0.392282127616131	0.707817857466402	0.999999999998326	0
CPNE9.NM_153635	0.861085105304391	0.493216595312015	0.939212109555952	0	-0.705972130984581	0.881826271436756	0.999999999998326	0
CPO.NM_173077	0.792843700434072	0.525952082153656	0.939212109555952	0	-1.71036518468738	0.922075728537363	0.999999999998326	0
CPOX.NM_000097	1.31355835524058	0.287268226596461	0.939212109555952	0	-3.59436123031855	0.968556502792888	0.999999999998326	0
CPPED1.NM_018340	0.203782676392424	0.780477865055516	0.939212109555952	0	0.296941165062443	0.745927049002577	0.999999999998326	0
CPQ.NM_016134	0.904568411167944	0.472367515503935	0.939212109555952	0	-0.0176163838554376	0.846870805837808	0.999999999998326	0
CPS1.NM_001122633	0.853189846909815	0.497005820458914	0.939212109555952	0	-0.443093378104333	0.869208509345268	0.999999999998326	0
CPS1.NM_001122634	0.958721995186401	0.446514280996048	0.939212109555952	0	-0.370661855887597	0.865573973187188	0.999999999998326	0
CPS1.NM_001875	1.63669912425335	0.171015602928261	0.939212109555952	0	-6.5027926314541	0.99446534248181	0.999999999998326	0
CPSF1.NM_013291	1.00211945568984	0.425953704760475	0.939212109555952	0	-5.15287852363114	0.986947653091604	0.999999999998326	0
CPSF2.NM_017437	1.20796364032405	0.332020737515322	0.939212109555952	1	0.358208908717208	0.721738932428821	0.999999999998326	0
CPSF3.NM_016207	-0.510038931407649	0.872506848436834	0.939212109555952	0	0.26242328683448	0.759052056358116	0.999999999998326	0
CPSF3L.NM_017871	0.643022998462969	0.596907342776669	0.939212109555952	0	-2.34654056969998	0.941562368716689	0.999999999998326	0
CPSF4.NM_006693	0.949082822909622	0.45110267097838	0.939212109555952	0	-1.47843288884322	0.9138586611545	0.999999999998326	0
CPSF4L.NM_001129885	-0.336705636284019	0.863846431172558	0.939212109555952	0	0.0654817045294657	0.826442641167741	0.999999999998326	0
CPSF6.NM_007007	0.326441168951114	0.734419748792827	0.939212109555952	0	0.0311239650738504	0.836835984246521	0.999999999998326	0
CPSF7.NM_001136040	-0.993249030099108	0.894602549445337	0.939212109555952	0	0.193164688987462	0.784236937998678	0.999999999998326	0
CPSF7.NM_024811	2.320561759462	0.0381204025925588	0.765135996687115	1	-4.49045857070938	0.980757810592568	0.999999999998326	0
CPT1A.NM_001031847	0.0680284227101918	0.825655829032224	0.939212109555952	0	-0.349800811060534	0.86451444710738	0.999999999998326	0
CPT1B.NM_001145137	1.06467872454726	0.396679436120073	0.939212109555952	0	0.00122279487840567	0.845544934182159	0.999999999998326	0
CPT1B.NM_004377	0.515698162141649	0.654882794060164	0.939212109555952	0	-2.65170980294608	0.949437974938198	0.999999999998326	0
CPT1B.NM_152245	0.492360923357608	0.665169904846669	0.939212109555952	0	0.975372232682768	0.438605706230023	0.999999999998326	0
CPT1C.NM_152359	2.16233554839229	0.0567606443391158	0.829882190132699	1	-2.73411113369982	0.951412749639826	0.999999999998326	0
CPT2.NM_000098	1.47934592769453	0.223374812744298	0.939212109555952	1	-2.17026213035313	0.936592088125733	0.999999999998326	0
CPVL.NM_019029	0.350961479539597	0.724657721338726	0.939212109555952	0	0.0626085275380631	0.827327595997567	0.999999999998326	0
CPXCR1.NM_033048	1.82532492200339	0.119578073532204	0.939212109555952	1	-0.0192182235487146	0.846959383927542	0.999999999998326	0
CPXM1.NM_001184699	-1.72469372862971	0.922563156525106	0.940889770520568	0	0.33541429952984	0.730867822783746	0.999999999998326	0
CPXM2.NM_198148	0.558072755986497	0.635912921469994	0.939212109555952	0	0.408201114782331	0.701204732885037	0.999999999998326	0
CPZ.NM_003652	1.05319180994178	0.402016395334389	0.939212109555952	0	-5.41549156430394	0.988875702128978	0.999999999998326	0
CR1.NM_000651	1.75594953778767	0.137058239400206	0.939212109555952	1	0.0917611458742801	0.818214922942307	0.999999999998326	0
CR1L.NM_175710	-0.185386511508761	0.855963716779175	0.939212109555952	0	0.0360535240940403	0.835370147265039	0.999999999998326	0
CRABP1.NM_004378	0.0905099509019711	0.818612101703342	0.939212109555952	0	0.348062758188638	0.725820903194759	0.999999999998326	0
CRABP2.NM_001199723	1.40504688958867	0.250965507694352	0.939212109555952	1	-0.0468829395679145	0.848483820505126	0.999999999998326	0
CRABP2.NM_001878	2.12441909400911	0.0621534856664717	0.842174158143005	1	-7.54215667675509	0.997312805083298	0.999999999998326	0
CRADD.NM_003805	1.4140120003246	0.247543407217828	0.939212109555952	0	-3.46496911383885	0.966353680484968	0.999999999998326	0
CRAMP1L.NM_020825	0.582113731359319	0.624996904538253	0.939212109555952	0	-2.99321735308229	0.957223238377076	0.999999999998326	0
CRAT.NM_001257363	0.456119003210303	0.680900266548889	0.939212109555952	0	-0.66996380969848	0.880150713428731	0.999999999998326	0
CRB1.NM_001257965	0.206762032857458	0.779416367298285	0.939212109555952	0	0.0326078565698569	0.836395634310511	0.999999999998326	0
CRB1.NM_001257966	1.78194727744331	0.130313546732988	0.939212109555952	1	0.300744492865982	0.744458281371768	0.999999999998326	0
CRB2.NM_173689	1.06666782567502	0.395757208116289	0.939212109555952	0	0.0267162748120593	0.838139435255994	0.999999999998326	0
CRB3.NM_174881	2.44083658202427	0.0275788573401149	0.666621212250209	1	-5.95593000856973	0.992079281486395	0.999999999998326	0
CRBN.NM_016302	0.419006378810678	0.696677577861561	0.939212109555952	0	-2.15452255554874	0.936132764200032	0.999999999998326	0
CRCP.NM_014478	1.39893730243692	0.253311882291954	0.939212109555952	0	-2.6416479599456	0.949192520341692	0.999999999998326	0
CRCT1.NM_019060	0.410314676332307	0.700321618018266	0.939212109555952	0	0.252694780023856	0.762683455285532	0.999999999998326	0
CREB1.NM_134442	0.247810473561518	0.764495244618874	0.939212109555952	0	0.190432009058945	0.785198313689264	0.999999999998326	0
CREB3.NM_006368	0.532408653472101	0.647445252794738	0.939212109555952	0	-2.73763482057458	0.951495801210015	0.999999999998326	0
CREB3L1.NM_052854	0.45185731456903	0.682729471701684	0.939212109555952	0	0.141482063625551	0.801993439862231	0.999999999998326	0
CREB3L2.NM_194071	0.047495697758905	0.831934960010218	0.939212109555952	0	-0.244221943359299	0.859064470887104	0.999999999998326	0
CREB3L3.NM_001271995	1.82065740624942	0.120702334628791	0.939212109555952	1	-3.75239448067625	0.97108379800319	0.999999999998326	0
CREB3L4.NM_001255980	0.538368943395299	0.644778556823239	0.939212109555952	0	0.416672070410142	0.697658192843359	0.999999999998326	0
CREB3L4.NM_001255981	0.368262096693602	0.717665358715418	0.939212109555952	0	-0.558759794304864	0.874870615248473	0.999999999998326	0
CREB5.NM_001011666	0.259831363544628	0.760022497419391	0.939212109555952	0	-1.33604775895029	0.908502612008581	0.999999999998326	0
CREB5.NM_004904	1.65994860600307	0.1640046730386	0.939212109555952	1	0.0443442236835982	0.832885671280145	0.999999999998326	0
CREB5.NM_182898	-0.153960839489338	0.854288805136457	0.939212109555952	0	0.569326555628106	0.630816137686793	0.999999999998326	0
CREB5.NM_182899	1.08496114959358	0.387303653717037	0.939212109555952	0	-1.62407014289487	0.919090790732093	0.999999999998326	0
CREBBP.NM_004380	2.608774576159	0.0170164767695178	0.489526030314973	1	-2.08315396335924	0.934017493678917	0.999999999998326	0
CREBL2.NM_001310	1.59574827586646	0.18382318864981	0.939212109555952	0	-4.33206030896856	0.978953326624346	0.999999999998326	0
CREBRF.NM_001168393	0.213895827345533	0.77686279325216	0.939212109555952	0	0.386743763907118	0.710102550775074	0.999999999998326	0
CREBZF.NM_001039618	0.429576270420473	0.692219617829248	0.939212109555952	0	0.16063988016699	0.7955168247549	0.999999999998326	0
CREG1.NM_003851	1.37939419477247	0.260894122839543	0.939212109555952	1	0.346233811868937	0.726553561107774	0.999999999998326	0
CREG2.NM_153836	1.37637224987491	0.262076896900817	0.939212109555952	1	-5.83301431060333	0.991432278101986	0.999999999998326	0
CRELD1.NM_001031717	0.0191055471711206	0.840374078784511	0.939212109555952	0	0.54584926729055	0.641421736471839	0.999999999998326	0
CRELD2.NM_001135101	1.78549642069536	0.129410906289411	0.939212109555952	1	-1.14873450566687	0.901085775077701	0.999999999998326	0
CREM.NM_001881	0.348567813499493	0.725618412291441	0.939212109555952	0	0.0987385921440276	0.815990041680438	0.999999999998326	0
CREM.NM_182720	1.1762978126462	0.345963111273085	0.939212109555952	0	-0.190263710869423	0.856222491046975	0.999999999998326	0
CREM.NM_182724	0.0131386611453997	0.842111873985623	0.939212109555952	0	0.319953448128761	0.73697295700632	0.999999999998326	0
CREM.NM_182769	0.320994360413291	0.736564157988312	0.939212109555952	0	-1.6505466854166	0.920015650806383	0.999999999998326	0
CREM.NM_182772	2.35198605097922	0.035091008882029	0.749958566211897	1	-1.50917383999297	0.91498361080658	0.999999999998326	0
CREM.NM_183012	0.463294670801258	0.67781036429708	0.939212109555952	0	0.337208820471176	0.730154629806684	0.999999999998326	0
CREM.NM_183060	0.948805488868468	0.45123478587365	0.939212109555952	0	-1.00268823831029	0.895004691525289	0.999999999998326	0
CRH.NM_000756	1.52246251917597	0.208189479377028	0.939212109555952	0	-3.24843472921316	0.962384209899966	0.999999999998326	0
CRHBP.NM_001882	1.40149786834602	0.252327100384611	0.939212109555952	1	0.140815613299449	0.802216491623454	0.999999999998326	0
CRHR1.NM_001145147	0.892884397335288	0.477964630544234	0.939212109555952	0	-4.59119400286179	0.981835599766756	0.999999999998326	0
CRHR1.NM_001256299	0.672911366986556	0.582928462439389	0.939212109555952	0	-3.46009700895924	0.966268315470584	0.999999999998326	0
CRHR2.NM_001202475	0.458647882055684	0.679812729449754	0.939212109555952	0	0.0891120833054346	0.819055197040559	0.999999999998326	0
CRHR2.NM_001202483	1.54481834094629	0.200561838122274	0.939212109555952	1	-1.81527090728504	0.925590973659421	0.999999999998326	0
CRIM1.NM_016441	0.415442315029715	0.698174225736548	0.939212109555952	0	0.0935350617431991	0.817650880237929	0.999999999998326	0
CRIP1.NM_001311	0.405280573139553	0.702423080065415	0.939212109555952	0	0.369486540136784	0.71716725830306	0.999999999998326	0
CRIP2.NM_001270837	-0.0387681392352156	0.848037712536857	0.939212109555952	0	0.00753953473002218	0.843731222065853	0.999999999998326	0
CRIP2.NM_001312	0.141505441943436	0.801985612703628	0.939212109555952	0	-0.727618198236977	0.882825509481163	0.999999999998326	0
CRIP3.NM_206922	0.663137779647639	0.587512065822704	0.939212109555952	0	-3.40984141516592	0.965377335945698	0.999999999998326	0
CRIPAK.NM_175918	-1.46158782628442	0.913237520716737	0.939235229252375	0	0.284246094722006	0.750797381141109	0.999999999998326	0
CRIPT.NM_014171	1.2148109831108	0.32903539893215	0.939212109555952	1	-4.80047589530437	0.983911132964431	0.999999999998326	0
CRISP1.NM_001205220	0.0432695468621207	0.833209076734452	0.939212109555952	0	0.591685184259764	0.62062231293271	0.999999999998326	0
CRISP1.NM_170609	0.0424566807005775	0.833453426386737	0.939212109555952	0	0.0672585868771716	0.825893909517643	0.999999999998326	0
CRISP2.NM_001142417	-0.836539761517846	0.887762767001164	0.939212109555952	0	0.47688958683943	0.671922599795895	0.999999999998326	0
CRISP3.NM_006061	-1.48439873441993	0.914077844633602	0.939235229252375	0	0.420744222042018	0.695946609001774	0.999999999998326	0
CRISPLD1.NM_001286778	-0.00671483046175987	0.846267072365436	0.939212109555952	0	0.391326379713405	0.708212721502251	0.999999999998326	0
CRISPLD1.NM_031461	-1.20462489719195	0.903343434485191	0.939212109555952	0	0.234272560617974	0.769476889162882	0.999999999998326	0
CRISPLD2.NM_031476	0.694464359381327	0.572781501356798	0.939212109555952	0	-3.57092207178027	0.968166551416067	0.999999999998326	0
CRK.NM_005206	0.351597532562336	0.724402165209197	0.939212109555952	0	-1.80790759446436	0.925348259073323	0.999999999998326	0
CRKL.NM_005207	0.143854112579868	0.801198315905444	0.939212109555952	0	-0.739695016437479	0.883380397946725	0.999999999998326	0
CRLF1.NM_004750	0.807751991223291	0.51880783911209	0.939212109555952	0	-4.15344484568414	0.976748765551929	0.999999999998326	0
CRLF3.NM_015986	2.11898361379214	0.0629582946215145	0.842393390095158	1	-0.284491699492599	0.861160483896037	0.999999999998326	0
CRLS1.NM_001127458	2.11546927405467	0.0634829543297081	0.843329715057611	1	-9.07543923315112	0.999162297159612	0.999999999998326	0
CRLS1.NM_019095	0.317515747110637	0.737929048543521	0.939212109555952	0	0.327903719676883	0.733842438231645	0.999999999998326	0
CRMP1.NM_001014809	0.445747914797176	0.685343976318179	0.939212109555952	0	-1.40248604562065	0.91103173962315	0.999999999998326	0
CRMP1.NM_001288661	0.433708411920373	0.690469050420185	0.939212109555952	0	-1.12661568600814	0.900181723277089	0.999999999998326	0
CRMP1.NM_001288662	0.317596867084241	0.73789726112703	0.939212109555952	0	-1.63307684156711	0.919406308186566	0.999999999998326	0
CRMP1.NM_001313	1.30075534315094	0.292540017656362	0.939212109555952	0	-4.34035334014483	0.979051233338463	0.999999999998326	0
CRNKL1.NM_001278628	0.657564414021622	0.590120564122953	0.939212109555952	0	-0.366251001662718	0.865350422869173	0.999999999998326	0
CRNKL1.NM_016652	2.05295570935029	0.0733947579853814	0.853236567455757	1	-6.61801378118674	0.994877704576416	0.999999999998326	0
CRNN.NM_016190	-0.119840878283334	0.852455525299993	0.939212109555952	0	0.110653883624018	0.812151641010815	0.999999999998326	0
CROCC.NM_014675	0.37779596445717	0.713775902055987	0.939212109555952	0	0.20913394077462	0.778569195423745	0.999999999998326	0
CROT.NM_001243745	0.332232854987911	0.732129889068918	0.939212109555952	0	-1.70833480339265	0.922006471171868	0.999999999998326	0
CRP.NM_000567	0.658947257283814	0.589473720138606	0.939212109555952	0	-1.41114725985659	0.9113575766084	0.999999999998326	0
CRTAM.NM_019604	1.43495993098893	0.239645471085496	0.939212109555952	0	-3.52171563729336	0.967334913694883	0.999999999998326	0
CRTAP.NM_006371	0.952835123254429	0.449315708727643	0.939212109555952	0	-2.0692114406811	0.933597987963277	0.999999999998326	0
CRTC1.NM_015321	0.560677815872908	0.634735202608592	0.939212109555952	0	-2.88299429742047	0.95482404815724	0.999999999998326	0
CRTC2.NM_181715	0.915842458735016	0.466971946475307	0.939212109555952	0	-4.70924390286042	0.983032757823076	0.999999999998326	0
CRTC3.NM_022769	0.850739674141508	0.498181819475644	0.939212109555952	0	0.223783895981547	0.773295636953654	0.999999999998326	0
CRX.NM_000554	1.56902722414693	0.192494068305747	0.939212109555952	0	-4.13679768696935	0.976533738900369	0.999999999998326	0
CRY2.NM_001127457	0.942470079235164	0.454254256628078	0.939212109555952	0	0.0387479684369774	0.834565340925311	0.999999999998326	0
CRY2.NM_021117	0.794373552967961	0.525219302453629	0.939212109555952	0	-0.771703502687186	0.884842056723019	0.999999999998326	0
CRYAA.NM_000394	0.475478082517621	0.67253592587092	0.939212109555952	0	-2.44489894488254	0.944199600084298	0.999999999998326	0
CRYAB.NM_001289807	0.379185176272627	0.71320703915533	0.939212109555952	0	-1.94976271561305	0.929918897657314	0.999999999998326	0
CRYAB.NM_001289808	0.918759616616052	0.465576791538812	0.939212109555952	0	0.128236265550211	0.806398092394936	0.999999999998326	0
CRYBA1.NM_005208	0.22575692273699	0.772580028691101	0.939212109555952	0	0.0134681367820676	0.84201624281419	0.999999999998326	0
CRYBA2.NM_057093	0.183110097736427	0.78776191173691	0.939212109555952	0	0.0763419956112652	0.823071596069827	0.999999999998326	0
CRYBA4.NM_001886	0.581995807267898	0.625050702394614	0.939212109555952	0	-0.53126714183296	0.873540557270547	0.999999999998326	0
CRYBB1.NM_001887	-1.38296601981409	0.91029412385325	0.939212109555952	0	0.268955914380265	0.756596736654071	0.999999999998326	0
CRYBB2.NM_000496	2.09231538833016	0.0670251086239404	0.848916395757889	1	-2.25175983018054	0.938929407688754	0.999999999998326	0
CRYBB3.NM_004076	0.267827475727014	0.757021829424513	0.939212109555952	0	-0.448394314074139	0.869471811457165	0.999999999998326	0
CRYGA.NM_014617	2.00582448181601	0.0816194176003043	0.875566873667998	1	0.0278341915810613	0.837809486569486	0.999999999998326	0
CRYGB.NM_005210	1.97379782210507	0.0875926976804586	0.888616144456292	1	-3.05932856393762	0.958612142263149	0.999999999998326	0
CRYGC.NM_020989	-1.23619871935663	0.904601990572614	0.939212109555952	0	0.558171995211918	0.635868079937694	0.999999999998326	0
CRYGD.NM_006891	0.00273781917101514	0.845111202193143	0.939212109555952	0	0.334413769498452	0.731265050425185	0.999999999998326	0
CRYGN.NM_144727	1.04793117635329	0.404466727453013	0.939212109555952	1	-4.12151870855535	0.976334914601845	0.999999999998326	0
CRYGS.NM_017541	0.66653321704989	0.585920997039435	0.939212109555952	0	0.412628373826117	0.699353526539498	0.999999999998326	0
CRYL1.NM_015974	0.622133886848825	0.606605356792875	0.939212109555952	0	0.291881775987877	0.747873996331209	0.999999999998326	0
CRYM.NM_001014444	-1.18617597357209	0.90260242443734	0.939212109555952	0	0.230684658203584	0.770787214366514	0.999999999998326	0
CRYZ.NM_001130043	0.278581674592097	0.752954349233392	0.939212109555952	0	-0.0447440322129273	0.848366319501205	0.999999999998326	0
CRYZL1.NM_145858	2.67240078315855	0.0140377113950019	0.422604089791895	1	-3.56488251879265	0.968065428144745	0.999999999998326	0
CS.NM_004077	2.22605663256402	0.0485351130925435	0.80251092537919	1	-5.19431341263632	0.987269830621678	0.999999999998326	0
CSAD.NM_001244705	1.18969970854806	0.340035424117657	0.939212109555952	0	-3.13862506987849	0.96022960043817	0.999999999998326	0
CSAD.NM_001244706	0.182087162588382	0.78811863956363	0.939212109555952	0	0.0652016128661114	0.826529037740563	0.999999999998326	0
CSAD.NM_015989	3.10490497411875	0.00329796808713884	0.183239310214094	2	-4.69788768507128	0.982920603328909	0.999999999998326	0
CSAG1.NM_153478	0.704467245796149	0.568055389257237	0.939212109555952	0	-3.62235671691025	0.96901707280343	0.999999999998326	0
CSAG3.NM_001129826	0.169120464117369	0.792610022656509	0.939212109555952	0	0.705845826025017	0.567403264549134	0.999999999998326	0
CSAG3.NM_001129828	1.72008072365235	0.146749332918346	0.939212109555952	1	-0.474262938376806	0.87075146825581	0.999999999998326	0
CSDC2.NM_014460	0.969992381856122	0.441158519069086	0.939212109555952	0	-0.897589672308156	0.890464158598406	0.999999999998326	0
CSDE1.NM_007158	-0.125206316664336	0.852744831912353	0.939212109555952	0	0.381884191511462	0.712100300583354	0.999999999998326	0
CSE1L.NM_001316	0.65779258223943	0.590013852139384	0.939212109555952	0	-0.0955855377222086	0.851142918489887	0.999999999998326	0
CSF1.NM_172211	0.309873281184368	0.740914913471843	0.939212109555952	0	-1.59336231483788	0.918008041235578	0.999999999998326	0
CSF1R.NM_001288705	1.07742898398386	0.390778136036949	0.939212109555952	0	-2.45575781159559	0.944484903382857	0.999999999998326	0
